Countries,Region,Start_Year,End_Year,ΔTotal,Δtotal_CE/energy_consumption,Δenergy_consumption/GDP,ΔGDP/Population,Δbuilt_surface/Population,Δcement_CS/built_surface
Algeria,Africa,1975,1980,-26.73514762304069,-2.5995604609483465,-5.2779853748365095,71.11830558720986,7.890033025552148,-97.86594040001785
Algeria,Africa,1980,1985,1.6620863736425662,1.3702993768698086,5.26583580997088,10.920952312069327,6.494849574819282,-22.389850700086797
Algeria,Africa,1985,1990,-6.010294841302027,-4.113439210058753,8.32494191629112,-5.315407528575448,4.876663903254361,-9.783053922213233
Algeria,Africa,1990,1995,-13.021165450168468,-0.19095635722395687,24.681682992255006,-31.52401697020293,0.915694120930122,-6.9035692359267395
Algeria,Africa,1995,2000,-9.595745337017952,0.23320791771782817,-16.189702187518986,9.912026789104637,-0.7043549067197282,-2.8469229496016837
Algeria,Africa,2000,2005,5.619701147665637,0.24955952351453642,-23.08998077277389,29.595722256789397,-1.008144848207039,-0.12745501165734419
Algeria,Africa,2005,2010,-18.722983654479222,1.1499548623448808,-13.76633584367665,17.77907925117121,-0.07812188446202015,-23.807560039856654
Algeria,Africa,2010,2015,0.9239831821713409,-1.012263177034139,9.704441195080324,-1.5119360949050709,0.7022139613236041,-6.958472702293386
Algeria,Africa,2015,2020,4.05575744012981,-0.8839238485388045,6.574145487447707,-8.083783044611446,1.347950059117906,5.101368786714451
Argentina,Americas,1975,1980,-317.48636494573384,-18.6806039799914,42.02175572404682,-21.07924127546064,5.100309537819313,-324.84858495214775
Argentina,Americas,1980,1985,-46.27461318314363,-10.043397503981604,-5388.527851876528,5381.806489577048,2.1722357528854936,-31.68208913256667
Argentina,Americas,1985,1990,-9.261416801742172,-0.7315727626464806,-34.384179768120354,33.7274890799999,1.6006449416934634,-9.473798292668752
Argentina,Americas,1990,1995,20.01356816780097,-2.7234868290877983,-36.38713677220079,48.33113048719895,-1.4447077423453658,12.237769024235975
Argentina,Americas,1995,2000,-18.48578103760586,-0.8164184931761909,1.123085139755362,3.43605572466745,-2.0456426912309085,-20.182860717621605
Argentina,Americas,2000,2005,6.762563495084848,-1.9314664367292769,41.26039882662165,-35.20815982384455,-0.10783895681063282,2.7496298858477184
Argentina,Americas,2005,2010,-39.41784628589182,1.9635711004519256,-43.78046099451502,48.280251195347134,-0.7108949232430467,-45.17031266393286
Argentina,Americas,2010,2015,38.841085671304434,0.9876129208657437,-14.693061783826614,19.10105487825242,0.45155430508139793,32.99392535093149
Argentina,Americas,2015,2020,-9.838839282782658,-2.2381220719748525,24.74955118005415,-40.464478121852075,1.0633753433847015,7.05083438760539
Australia,Oceania,1975,1980,24.440513472182147,0.6677815328231794,-53.41968257679454,71.83396894326545,-6.987885309104184,12.346330881992122
Australia,Oceania,1980,1985,3.539894235119476,-0.31127873078567697,-30.16677663182552,23.353671427269653,-8.195674009665199,18.859952180126207
Australia,Oceania,1985,1990,23.896204675166587,0.6717966147213025,-83.3193284344665,101.96701449768992,-8.650303609392823,13.227025606614767
Australia,Oceania,1990,1995,27.585062460463774,0.2261498176345941,-13.570930300626175,27.773755997916247,-5.9024177455406175,19.058504691079644
Australia,Oceania,1995,2000,8.264957296135151,5.566887699230477,-0.13313997324271354,17.635391370009437,-9.547869199276303,-5.25631260058569
Australia,Oceania,2000,2005,-43.23091285492379,-0.5797166336669959,-106.47086641785762,111.15064231842723,1.8294992390594251,-49.1604713608858
Australia,Oceania,2005,2010,-31.274146545664564,-3.718292516239236,-90.11398233216863,85.69728527546076,5.213465391501626,-28.352622364219158
Australia,Oceania,2010,2015,-35.5841594176114,-8.13729498559308,-17.677950647811304,14.704049513412059,0.7641648535132586,-25.237128151132264
Australia,Oceania,2015,2020,-15.937280745985419,-10.017361037413952,0.8147468864576304,-13.354948778470556,-3.5287313203134785,10.149013503754901
Austria,Europe,1975,1980,0.9283428866945584,-3.0467831950613014,-31.405496376644518,39.13275778065108,-4.620635904605222,0.8685005823545026
Austria,Europe,1980,1985,-0.729485352525046,-2.5263636639029463,8.17562467012425,-9.23324768637895,-4.067136393198545,6.921637720831154
Austria,Europe,1985,1990,-4.985260414271977,0.21927565181422148,-41.98173328702673,44.28718900066239,-2.985592778303196,-4.524399001418639
Austria,Europe,1990,1995,-6.614433132371403,-1.6772945484382056,-12.924236156636988,15.315637754784314,-2.202924280455063,-5.125615901625456
Austria,Europe,1995,2000,-4.580175730326822,-1.0389020626251033,10.670860047382899,-8.345126664879238,-2.8677528101568326,-2.999254240048548
Austria,Europe,2000,2005,2.87756932776864,3.151827299149005,-15.29687336586519,17.45754541402524,-1.6554591372967273,-0.7794708822436952
Austria,Europe,2005,2010,-4.435212054772791,-3.266791418681789,-8.808667549370766,7.674307437857979,-1.9287044540022895,1.8946439294240547
Austria,Europe,2010,2015,-3.555677937817478,-1.8022572133760213,-1.2006581481763723,-2.049716696025671,-0.9584988946975415,2.455453014458147
Austria,Europe,2015,2020,-1.8306118583681439,-2.841455586472991,-3.6924310753530354,3.144162737085539,-0.5252046347908172,2.084316701163156
Azerbaijan,Asia,1975,1980,-3.1860209034671164e-11,0.0,0.0,-4.4595545460241335e-11,1.53409549509577e-11,-1.7324896951603412e-12
Azerbaijan,Asia,1980,1985,269.8573500309963,40.95411597824638,229.35584393188788,-0.7973559089109618,0.2892653434690833,0.05548068630397026
Azerbaijan,Asia,1985,1990,6.957065803750595,-6.63365323584151,-12527.078152447193,12534.636913346138,6.543677315789347,-0.5117191751405512
Azerbaijan,Asia,1990,1995,103.15213461910173,21.89329612556142,266.67079221328476,-446.2699775504551,-14.381538410397672,275.23956224110844
Azerbaijan,Asia,1995,2000,-177.67433205958832,-10.735541413265182,-273.1491073610772,206.7747423113707,-16.862737535589893,-83.70168806102691
Azerbaijan,Asia,2000,2005,-132.15139200954837,-8.11028313186157,-87.08322640332163,109.71306743347644,-7.051897703631993,-139.61905220420968
Azerbaijan,Asia,2005,2010,-26.888876033074688,-2.3968724706361377,-91.8035484729487,72.79993414622376,-0.9764657389046086,-4.511923496808962
Azerbaijan,Asia,2010,2015,11.31623300498574,1.0797534802220066,14.38056200898801,-2.9456191520582755,-1.0648376495292255,-0.13362568263679186
Azerbaijan,Asia,2015,2020,8.517453084132981,-1.4615985150861857,16.455325257612294,-15.424373982880217,-1.4689471246113999,10.417047449098495
Bangladesh,Asia,1975,1980,-187.44879165000134,-14.152862833807555,107.6866452771111,-36.12048577957824,-40.92277409263454,-203.9393142210922
Bangladesh,Asia,1980,1985,63.49455490760697,-6.11399594424948,9.05480558048969,10.356548140812285,-33.379970370564095,83.57716750111867
Bangladesh,Asia,1985,1990,-131.51681746219896,-9.785977631074227,11.15756964559996,23.589810016828125,-21.542228669844217,-134.93599082370864
Bangladesh,Asia,1990,1995,-9.03501747701624,-0.6674661431910461,7.83369342083763,3.7369633510862283,-1.1208519807703674,-18.81735612497868
Bangladesh,Asia,1995,2000,-19.518075340871942,0.7405368684769958,-3.062604784426784,6.745760743920617,-0.9408913035530809,-23.000876865289694
Bangladesh,Asia,2000,2005,-6.091808075461827,1.6767831290080741,0.9758894868356898,2.6995969262169,-0.25971065779485836,-11.184366959727631
Bangladesh,Asia,2005,2010,-1.8900087972674928,0.5390991970840227,-2.5871431986702462,5.203405505439372,-0.7198812223159574,-4.3254890788046865
Bangladesh,Asia,2010,2015,-0.06006185245501072,0.8035567573835959,-0.9631221224791784,4.8781566922763675,-0.5439212310596818,-4.234731948576117
Bangladesh,Asia,2015,2020,6.6768326607093105,0.32772696771403753,-6.481065039112743,8.003027668761995,-0.6054116146397887,5.4325546779858085
Belarus,Europe,1975,1980,-1.10818116705537e-11,0.0,0.0,-5.6578055855003595e-12,-7.044171437649806e-12,1.92386232743362e-12
Belarus,Europe,1980,1985,166.86831286856506,24.96149652437634,142.18083034287147,-0.20557665404037004,-0.17265797622609239,0.10422063158369163
Belarus,Europe,1985,1990,-2.9743555582578836,-16.63649202008351,22.08297801604341,-3.5160566845682597,-6.320462898033631,1.4156780283840902
Belarus,Europe,1990,1995,-5.194043107643125,17.229559437658743,-7581.948144781581,7481.21172346179,-14.747700072444017,93.06051884693268
Belarus,Europe,1995,2000,-23.54468634632721,-10.017512994035085,16.776537386840996,-10.440287723287963,-16.18176502898357,-3.681657986861575
Belarus,Europe,2000,2005,-23.326443541195886,-2.4008022875584554,-93.63550473646777,110.29779530852437,-11.285090900305486,-26.30284092538853
Belarus,Europe,2005,2010,-38.315589995806334,0.8911689382172189,-51.460937284217565,60.075469635957795,-7.069766805350734,-40.7515244804131
Belarus,Europe,2010,2015,-5.350039145261178,0.572117802526592,-8.670898902311672,-0.7977443103606295,-3.9699953674934036,7.516481632377962
Belarus,Europe,2015,2020,2.060378006508543,-3.4969430302563085,-0.9082356067559962,6.373571025399856,-3.383433792924273,3.475419411045252
Belgium,Europe,1975,1980,-5.666498901223619,-1.9734472844079187,-73.13167025039378,84.303469154517,-10.048790076098632,-4.81606044484022
Belgium,Europe,1980,1985,-4.747652707759769,-16.80388588087394,42.85210980005865,-47.80401765303318,-9.776655672279675,26.784796698368368
Belgium,Europe,1985,1990,-10.18531990227089,-3.641050891391293,-85.50479271269874,99.78540297658363,-7.348999809202267,-13.475879465562244
Belgium,Europe,1990,1995,-14.161869951206072,-6.100651704799008,-27.233305711502208,33.53615573684227,-9.174125587381875,-5.189942684365261
Belgium,Europe,1995,2000,8.604395530949432,-4.697238165991448,30.27162240493317,-21.04303502262788,-8.94318232263189,13.016228637267462
Belgium,Europe,2000,2005,-5.471936726899216,-1.6048681761646806,-48.83041479359231,48.095332190661836,-5.387201368832766,2.255215421028785
Belgium,Europe,2005,2010,-12.342954146695504,-2.9192981306689343,-19.844550695414867,17.202180382953568,-3.0319889146853862,-3.7492967888799456
Belgium,Europe,2010,2015,-15.527005398466116,0.10252315177197702,-8.67651284089097,-5.9795151375861675,-2.2649929159570252,1.291492344196081
Belgium,Europe,2015,2020,-11.614051881066565,-6.549607173112555,-8.04190217467429,7.0568390626615844,-1.045094448583525,-3.034287147357788
Brazil,Americas,1975,1980,-9.28557163267427,-5.087563511145738,15.321549840973043,-4.9399605124372306,1.0490654123994478,-15.628662862463786
Brazil,Americas,1980,1985,-0.8082985482098124,-6.498547431241357,6.458500880391384,-4.151620593610086,0.903328523080348,2.4800400731699024
Brazil,Americas,1985,1990,6.3967770838926725,-0.9171088359559356,-1971.5416612997237,1972.9568634448683,0.5625344509518158,5.3361493237522115
Brazil,Americas,1990,1995,9.51651159592079,0.2742751272613843,-23.456741034313296,29.109557155464845,-1.6398695561542105,5.229289903662062
Brazil,Americas,1995,2000,-7.122590081488816,1.1275806647369961,17.997155658272135,-11.40291410131795,-1.861585959749374,-12.982826343430617
Brazil,Americas,2000,2005,9.55660581264602,-0.6100306694782379,-10.896149173376019,12.393120333967508,-0.24373007197979846,8.913395393512587
Brazil,Americas,2005,2010,-12.919803392957114,-1.8660893871209145,-33.5548104942688,41.37200282533836,-0.7249756257694523,-18.145930711136316
Brazil,Americas,2010,2015,2.2125898828660553,3.7925558722080814,13.048975063527491,-10.686708010887726,-0.6449357091544038,-3.2972973328274
Brazil,Americas,2015,2020,-6.4392490236214925,-6.4173271444782705,6.73287343798259,-9.752650941316679,-0.2163582799746934,3.2142139041655735
Bulgaria,Europe,1975,1980,-3.030689186518316,-5.48043955721914,-4212.472853164883,4231.986292361823,-4.244452165322441,-12.819236660916056
Bulgaria,Europe,1980,1985,-6.563236987225878,-4.140461804742276,12.463521775385116,-13.416314072236313,-4.194651551887685,2.7246686662552295
Bulgaria,Europe,1985,1990,-8.606394865491467,-7.687925637848223,-17.043650639340445,16.55860484474458,-6.624921415563946,6.191497982516571
Bulgaria,Europe,1990,1995,-5.274257579108323,-4.018208324996627,-6.720911523365173,-3.304391054754372,-7.676434123880442,16.44568744788832
Bulgaria,Europe,1995,2000,36.54035707582236,-6.6020342295875425,11.302903515319288,-28.40613927225815,-8.250352817395084,68.49597987974383
Bulgaria,Europe,2000,2005,-24.223410055640116,1.94588644448433,-67.28558049570266,81.21646571839133,-11.203523609848613,-28.89665811296446
Bulgaria,Europe,2005,2010,-12.210338235405786,3.897942246952295,-47.9589813887238,42.2145807823436,-6.739743197060759,-3.624136678917184
Bulgaria,Europe,2010,2015,2.4783019926828445,-3.8456572613468385,4.3877195230403165,2.159989281255178,-5.797152310150662,5.5734027598848535
Bulgaria,Europe,2015,2020,-26.488897960943305,-5.365452307478515,-26.8545475044994,20.51216674125601,-4.799568325691199,-9.981496564530218
Canada,Americas,1975,1980,-4.576381575162372,-13.32382430852112,-55.99906493121686,77.92809482761318,-0.8838657044669554,-12.297721458570537
Canada,Americas,1980,1985,-9.506010557103536,-26.657973385130855,-44.347853332444146,44.38324204277479,-1.3317196644746214,18.448293782171245
Canada,Americas,1985,1990,4.517033923293184,8.649587629936274,-81.46533884016195,78.11029450915655,2.1918364480126877,-2.969345823650344
Canada,Americas,1990,1995,38.856939442927626,-12.133193798032465,20.833349734851527,-8.338317732543903,-4.0203372627745875,42.5154385014271
Canada,Americas,1995,2000,-62.04951704754055,9.151284439965089,-25.451458103186393,31.269497510995848,-5.676837568890433,-71.34200332642457
Canada,Americas,2000,2005,11.885855640406533,0.11798785283364607,-71.24058730201226,69.53622811749898,-1.638261312175255,15.110488284261379
Canada,Americas,2005,2010,-18.787298789766055,-1.0160129058192469,-55.87219981389967,45.059417028834915,-1.1028902560603793,-5.855612842821757
Canada,Americas,2010,2015,-5.245562651164022,-6.003334385030542,17.266207238064958,-13.61478200266384,-0.7586870897100044,-2.1349664118244904
Canada,Americas,2015,2020,-41.65295122871282,-8.354263315396816,-15.708584341641792,-0.1709922156758056,4.012283044679018,-21.431394400677515
Chile,Americas,1975,1980,1.654170748797,-1.8348891555196738,-83.42971565691826,95.05794653409777,0.7257509382699218,-8.864921911132745
Chile,Americas,1980,1985,-6.960762479250718,-8.363461726195359,37.69793616619349,-41.08833559682668,0.6652003730975455,4.127898304480241
Chile,Americas,1985,1990,15.147340177284988,8.732298348459116,-22.154800073648417,41.830701430324574,1.4391391479059135,-14.699998675756207
Chile,Americas,1990,1995,-16.87246072246647,-8.840596352261528,-29.49976511561833,54.28880145718058,-0.5180733759688644,-32.30282733579834
Chile,Americas,1995,2000,1.4081286814574554,-0.4850068310677709,14.595776226738117,0.11460736132467261,-1.3436784567803737,-11.473569618757193
Chile,Americas,2000,2005,6.309266633056566,-0.785210296066664,-21.234191039491396,28.288167239322156,-2.754046951376778,2.7945476806692793
Chile,Americas,2005,2010,6.8552629847700075,11.073863156040664,-43.848567506569516,41.132206744712065,-2.9249542117396587,1.4227148023264191
Chile,Americas,2010,2015,10.014928696321249,2.5734990007941208,1.5721200631753387,5.301676635005626,-1.8647500540744957,2.4323830514206843
Chile,Americas,2015,2020,-32.2902312803919,-6.846748028736644,1.3640115235291683,-2.2631942836795833,3.597043163856078,-28.14134365536091
China,Asia,1975,1980,-119.32257215223808,-2.386245390010625,17.496170914302546,13.475152030139128,-18.863099926934602,-129.04454977973444
China,Asia,1980,1985,-11.268190535016487,-2.0257422779025576,-22.754607814896634,39.20303474634838,-13.280224804734138,-12.4106503838316
China,Asia,1985,1990,-7.315948287938198,-1.5729627612959258,8.716134708041837,6.557033497371922,-10.858608820907211,-10.157544911148788
China,Asia,1990,1995,-29.015462376281185,-0.035585530887260186,-29.602351053914493,43.29419151818496,-7.820866157733812,-34.850851151930584
China,Asia,1995,2000,-10.594503392495298,-1.4332669812360552,-17.564855421804033,21.55815111603628,-6.2829824669971925,-6.871549638494291
China,Asia,2000,2005,3.5435586473171625,1.0947152011397834,-2.5330406551459497,26.64860317849281,-4.840077855201126,-16.826641221968348
China,Asia,2005,2010,-12.435149979084052,-1.3297749966218484,-25.874751645575277,37.6136737514498,-4.898485537607274,-17.94581155072944
China,Asia,2010,2015,-3.879132841769806,-2.1619480936883346,-12.857797580593163,17.87727927804653,-3.479096877058978,-3.257569568475854
China,Asia,2015,2020,-1.4661340992563794,-1.9467166776520504,-3.3772143002707344,7.555219020184484,-2.5915749781384325,-1.1058471633796565
Colombia,Americas,1975,1980,-8.089786843704701,-4.469012975546783,-34.25020807200249,38.808638062896016,0.6843955224780949,-8.863599381529536
Colombia,Americas,1980,1985,-3.0755855137967387,-1.0838856401224082,3.8107377814516017,-2.907550961253983,0.8665564005316679,-3.7614430944036226
Colombia,Americas,1985,1990,-7.3806266377875005,-5.3861077989038195,-6.318768174830611,7.60784591077942,0.6336350489867534,-3.917231623819241
Colombia,Americas,1990,1995,4.677699324173332,2.152838873000671,-14.273626294568158,19.62685694425312,0.5056763296029061,-3.3340465281152047
Colombia,Americas,1995,2000,12.68525998373616,-0.49154834124949764,-4.842879052346501,-0.4176637165214693,0.19811229594499496,18.23923879790864
Colombia,Americas,2000,2005,-12.177437140222182,-4.242033737654062,-13.845453530482972,13.24462639140107,1.0306915270789074,-8.365267790565113
Colombia,Americas,2005,2010,7.090579709560295,5.58668441150844,-17.93622734916497,25.512800991865323,0.374649928702697,-6.447328273351208
Colombia,Americas,2010,2015,-13.92913313602121,-0.0585813691773737,3.9280550933486134,-0.9776269197347563,0.0884852221994821,-16.909465162657174
Colombia,Americas,2015,2020,6.266085557908436,-1.4754850243220194,4.8899030734197115,-5.451462767141986,1.232952683549873,7.07017759240285
Croatia,Europe,1995,2000,-14.235423089101232,4.4650252227913665,9.143675829130244,0.34297435653915215,-8.785317508447823,-19.401780989114172
Croatia,Europe,2000,2005,-16.60324221836956,3.377705070662567,-37.06330212130207,45.942051628213235,-6.326586828379814,-22.533109967563433
Croatia,Europe,2005,2010,5.243926066393442,-5.138899861228366,-15.03593437228719,15.22818197474263,-3.8545968435523963,14.045175168718732
Croatia,Europe,2010,2015,20.528116055477966,1.2494467739688004,-1.6700433952035616,-8.310277628143103,-5.57080619659387,34.829796501449735
Croatia,Europe,2015,2020,-33.731153980667955,-5.101109696005661,-8.062168541452976,10.367172608336181,-5.135561022801388,-25.799487328744117
Cyprus,Asia,1975,1980,-8.264580197014773,-0.5959467823789107,-19.554496314493974,23.41851815796177,0.04201536411125513,-11.57467062221491
Cyprus,Asia,1980,1985,11.883327937170368,1.1545266720966636,1.8345817278512893,0.8295265607025596,0.4791727091831775,7.585520267336684
Cyprus,Asia,1985,1990,18.369816966687463,-0.26148411769068103,-16.298057373115665,24.88475380241292,0.9582348406538567,9.086369814427021
Cyprus,Asia,1990,1995,33.235829387553906,2.3940491620095825,-18.72045305112958,28.08164762680225,-3.6397481772762275,25.120333827147856
Cyprus,Asia,1995,2000,-25.00895834597518,-1.464528136026955,12.2612449330728,-5.621213153985384,-2.8783479799496248,-27.30611400908599
Cyprus,Asia,2000,2005,-17.098414818784576,-0.691420443415664,-18.70816934520415,21.959934568410613,-0.3018635029969401,-19.35689609557842
Cyprus,Asia,2005,2010,-0.2616596833396727,0.8388270266579944,-14.090451042402561,8.485051499571783,-0.2669526679902346,4.771865500823334
Cyprus,Asia,2010,2015,25.316004762227188,-3.2924565687435456,7.782823368689997,-13.963712638274998,-1.2988320973105383,36.088182697866266
Cyprus,Asia,2015,2020,-39.32397517832613,0.9434701127055952,-11.90382215071282,7.000705992725961,0.29125238119667407,-35.655581514241526
Czechia,Europe,1975,1980,-2.584249505945934,-2.352005105186584,7.190961802156724,-3.1502602021986945,-5.616759287358295,1.34381328664088
Czechia,Europe,1980,1985,7.318076431327654,-2.6569575054914996,1.7686347697353375,-0.4241074629638601,-8.07640956070336,16.706916190751052
Czechia,Europe,1985,1990,-22.67932215168082,-10.025722480768959,-5947.369968877311,5929.7041906560535,-7.662981645433188,12.675160195778526
Czechia,Europe,1990,1995,10.106956272617978,-6.88271448979483,-60.45177004492936,46.43793518175897,-8.33302874905035,39.33653437463353
Czechia,Europe,1995,2000,-4.628134800335246,-3.0264530075135814,-6.170224707174981,4.20941193887223,-9.008533325991785,9.367664301472805
Czechia,Europe,2000,2005,-18.139535882548614,-10.472008134745444,-77.87472881480296,88.19568608069783,-7.092094602669586,-10.896390411028383
Czechia,Europe,2005,2010,-9.531976620169615,-4.512540968704074,-41.704117897598124,38.21256536102401,-3.231460007987604,1.7035768930961241
Czechia,Europe,2010,2015,-19.8116681365764,-2.8222847203074464,1.2702374771792782,-9.193612249322351,-4.079328855427887,-4.9866797886979635
Czechia,Europe,2015,2020,-19.670347179443873,-5.538242897940415,-20.3010032312996,15.664033169376202,-2.4757105247496063,-7.01942369483045
Denmark,Europe,1975,1980,31.393976400549334,7.845008910319883,-60.5026931518429,71.94212448141049,-8.061480731000954,20.171016891662795
Denmark,Europe,1980,1985,10.915570204830658,3.011692638524322,8.01527411304724,-19.0162096525594,-10.939957840766654,29.844770946585236
Denmark,Europe,1985,1990,-23.16145693650202,-7.3406390875800485,-125.05942041129362,114.62354415394317,-8.895929481500382,3.510987889928792
Denmark,Europe,1990,1995,2.689977501435976,-3.822523234044307,-14.197299873486825,37.17092573600413,-6.819634057275535,-9.641491069761441
Denmark,Europe,1995,2000,-26.859263775930728,-11.59896889374683,10.46695050523681,-17.223121617371017,-5.703701486276333,-2.8004222837734023
Denmark,Europe,2000,2005,-9.652253668066038,-7.221669265222178,-54.093122017146804,48.737819287884676,-5.433903669805794,8.358621996224004
Denmark,Europe,2005,2010,0.061952571900533826,-3.3623269886729763,-19.83184523457033,17.475097633052737,-4.215557152619022,9.99658431471021
Denmark,Europe,2010,2015,-36.93653468017439,-14.845656984530926,-7.796319626714124,-6.964895056459531,-2.70567633930144,-4.623986673168409
Denmark,Europe,2015,2020,-28.01983842453369,-9.355982120370664,-13.588964044422548,6.456137585164555,-0.43869917172069095,-11.092330673184327
Ecuador,Americas,1975,1980,-10.258455227044585,3.704620974245976,-11.35455628981762,28.631002228830063,0.4363842356980898,-31.675906376001095
